gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_wb
rol-8,32.88952229319193,6.451996165173448,1.3706038211327942,1.4084844171524254e-7,1.6511278690164115e-5,ZK1290.3
C05C10.3,188.96088261820745,2.0601087005136494,0.5312883506561966,1.4542572048465985e-7,1.6635697930410502e-5,C05C10.3
txdc-12.2,87.68129508636008,2.830993265504035,0.7552569107413639,1.4578005941344605e-7,1.6635697930410502e-5,F49H12.5
bus-8,48.03089268065892,5.637440858660007,1.1922238751290302,1.4479444669835563e-7,1.6635697930410502e-5,T23F2.1
dpy-18,111.87300025166807,2.4235879525049455,0.6541873339197785,1.4916103276334506e-7,1.6872206293713462e-5,Y47D3B.10
msra-1,96.74627657498085,2.5255829661457816,0.6845192682777389,1.5383559926552667e-7,1.7249652630686666e-5,F43E2.5
mdl-1,1788.1728195632093,-1.471055509407971,0.32287215576322714,1.5658727657816118e-7,1.740683561616714e-5,R03E9.1
Y22D7AL.10,979.8305982216331,1.777298785008738,0.4275589629807299,1.5839512987758747e-7,1.745730939975633e-5,Y22D7AL.10
dlhd-1,84.44306027727177,-3.4156661320738806,0.8571338901798106,1.6221882797642704e-7,1.7727218531830735e-5,T23F4.3
fipr-13,113.35799873790207,-5.506232442010155,1.1757843216578843,1.6698209356935765e-7,1.809440417291485e-5,F57A8.8
T09B4.8,92.09121313298783,2.9020368425414724,0.7776246790648769,1.7264215522937252e-7,1.8551838264022987e-5,T09B4.8
C09F9.2,434.30213483359194,3.693893729326149,0.898929066295827,1.7969376713883854e-7,1.9150009316159695e-5,C09F9.2
T05B4.10,12.7541346284405,-6.735737449840229,1.4645155741563944,1.8449920790752068e-7,1.9500961360389173e-5,T05B4.10
hacd-1,57.63817670574372,-5.039555673424391,1.098358171443806,1.936671475940776e-7,2.0139821517948634e-5,R09B5.6
F20A1.10,1361.137864746108,-2.2910660582266935,0.622455098244201,1.9327850667780162e-7,2.0139821517948634e-5,F20A1.10
F33H2.8,43.1124353841383,5.593449577597138,1.2053282809669104,1.9697447083037468e-7,2.0319886410861453e-05,F33H2.8
F53E4.1,142.14948526116925,-1.7895447885260933,0.437823576687062,2.0033295015804716e-7,2.0502328510222366e-5,F53E4.1
ins-27,180.250768554163,2.3582611213650533,0.6469732257518859,2.0677252552603308e-7,2.0994737926442495e-5,ZC334.11
cyp-35B1,183.8067860354481,-5.886326007825023,1.272492069596049,2.1058118172166722e-7,2.121440889297577e-5,K07C6.4
F11E6.9,33.08713879455302,5.699134957414883,1.2372523640976205,2.2453856624789085e-7,2.2445153579585677e-5,F11E6.9
Y59A8B.26,4878.064159926445,-3.9357739088587067,0.9459455855207337,2.3399513266139586e-7,2.3210517197451536e-5,Y59A8B.26
fip-5,70.8957210972236,3.049900126267828,0.8214081923788493,2.3645079480939194e-7,2.3275061061580986e-5,F41E7.4
dct-16,505.7234675695616,2.4422436417547586,0.6799883744475279,2.445540203872871e-7,2.3890334037076265e-5,Y38H6C.1
F09C3.2,440.0765139557977,-1.5786030748445636,0.36666014911892236,2.607492231779326e-7,2.528091152540933e-5,F09C3.2
F23A7.4,221.85316091110883,2.7127221803788415,0.7582734417650012,2.715351063196917e-7,2.6130188029794214e-5,F23A7.4
C34B7.1,14.799887780895846,-5.887022224884371,1.2988527447086966,2.893968542008837e-7,2.7642758777188116e-5,C34B7.1
pno-1,253.31972344711772,-1.2573121459285166,0.27069403557099736,3.1279426857317053e-7,2.9464573382996263e-5,Y53C12B.2
C45B2.2,107.45343043847654,3.968828467317808,0.969793862530524,3.1303967068402386e-7,2.9464573382996263e-5,C45B2.2
istr-1,496.32186484611,-1.6417189506515253,0.3931197136687619,3.159913994846665e-7,2.9526877509817205e-5,K10C8.3
C18H9.6,153.2877238706565,2.541364769311156,0.7214801384507296,3.22665132580046e-7,2.9933574709494193e-5,C18H9.6
K10G4.16,43.863127038211665,-5.283759737010773,1.1853078128657781,3.3674591160411706e-7,3.101670378667921e-5,K10G4.16
M01H9.3,975.9414641707409,-2.507320752347531,0.7144805990713547,3.429270050015075e-7,3.1362012265918006e-5,M01H9.3
srt-39,23.48743630459305,-4.762286260104647,1.0968119178903672,3.6113465891797065e-7,3.279458751230445e-5,W04D2.2
T12E12.6,18.892532123079405,5.582187297361153,1.2524621599673524,3.643851504208335e-7,3.285836723550103e-5,T12E12.6
C38C3.4,37.73466259036499,-2.2117169407081265,0.6215513293270145,3.8310468204400614e-7,3.430649218720458e-5,C38C3.4
smd-1,113.2406727560085,3.1136087232145373,0.8674107976803094,4.328321666031877e-7,3.849221233343521e-5,F47G4.7
nlp-79,228.48477988219648,-2.6592719555784177,0.7755840212934874,4.979033284241315e-7,4.39757768495149e-5,F09E8.8
Y56A3A.19,84.99292933094205,1.5083663672331291,0.3555055280101018,5.14222107197615e-7,4.4953627214627066e-5,Y56A3A.19
lgg-2,1531.0284162035728,-1.5874939788846303,0.38390952203617634,5.15947020377263e-7,4.4953627214627066e-5,ZK593.6
mlt-8,80.09022877115171,4.718800943252104,1.1197546550445212,5.219089549764436e-7,4.5103433421660925e-5,W08F4.6
cyp-35B3,53.91452936563164,-7.191791905204814,1.7231760620604635,5.24661885478801e-7,4.5103433421660925e-5,K07C6.2
F56D5.4,705.1583456091104,-1.6311018937276338,0.40110626279838824,5.347594141494682e-7,4.566703738713505e-5,C45E1.4
lact-2,170.07720965114342,-2.2391646744205036,0.6464103427675401,5.439823831332628e-7,4.614903177962779e-5,ZK945.1
nlp-61,573.5150783762667,-1.5129938365756312,0.35879467726167796,5.600365969897597e-7,4.720047005348334e-5,F26A10.1
grsp-4,241.5185744584995,3.688200827445578,0.9753141356406106,5.711271601985712e-7,4.782262812182192e-5,F07C4.7
mel-32,134.75137009618555,2.0333073733923532,0.5684757265866581,5.803660804613188e-7,4.828271359708842e-5,C05D11.11
grd-1,12.181124746601967,6.156690447683431,1.4337566333689908,5.938273565656523e-7,4.9085921557141574e-5,R08B4.1
H20E11.3,21.90674861910676,5.571627906864011,1.2976590355676523,6.051547715391541e-7,4.970363553501524e-5,H20E11.3
Y59A8B.19,306.5808284441205,-3.3276027726224777,0.927667249192702,6.230793626418553e-7,5.085195178016914e-5,Y59A8B.19
nlp-38,1920.8293570304652,-1.427185321876358,0.33200314861826125,6.363484835556175e-7,5.160826223553262e-5,C01A2.7
C04E6.8,43.241123345300366,-2.3837459487205575,0.705887107920024,6.49109399265429e-7,5.231416064704816e-5,C04E6.8
pas-2,263.3191259794798,1.4888764785114952,0.3535168596410924,6.571612671899626e-7,5.263412758021471e-5,D1054.2
nspc-1,84.38193579781297,2.1367188269654642,0.6156038616418773,6.624150055748898e-7,5.272741664745805e-5,C03G5.8
ZC443.4,915.4599767143194,-1.495608080079335,0.35663071660478035,6.827711963951959e-7,5.401432256144817e-5,ZC443.4
cdc-25.2,214.85772844530578,-3.383811815552805,0.9456169001921633,7.06103713458414e-7,5.551955722589176e-5,F16B4.7
Y38F2AR.9,672.1139328935097,1.6776223725462014,0.42709172255497335,7.266447020134362e-7,5.678838443917127e-5,Y38F2AR.9
B0303.7,63.39231820485607,-1.7621156066183654,0.4623332476996299,7.35648458790514e-7,5.6941960847263335e-5,B0303.7
T10G3.3,79.91357436842445,2.8078377730375688,0.8356555752061658,7.374414471882883e-7,5.6941960847263335e-5,T10G3.3
hil-5,57.14638723892287,6.716500846882012,1.6222468262389702,7.595530656440434e-7,5.8055755780976274e-5,B0414.3
T23F11.11,10.242136836573216,-6.016618893782377,1.426926833497266,7.608703161678938e-7,5.8055755780976274e-5,T23F11.11
Y73F4A.3,89.67747909779803,-1.862441415798207,0.5104561737656856,8.61905672527972e-7,6.53780802779306e-5,Y73F4A.3
let-653,18.84217255121755,4.369985183612025,1.1200923137857344,9.77835580466738e-7,7.373795210595663e-5,C29E6.1
daf-22,460.6253295647548,2.0091666670831017,0.5793122105929818,9.847335377457637e-7,7.382638935599781e-5,Y57A10C.6
F49E11.2,18.080700218779935,5.329034404615623,1.2990064674152284,1.0030187970928404e-6,7.433291602593205e-5,F49E11.2
Y113G7A.16,73.59235867488447,-3.130920718656397,0.9262104564738115,1.0020600875245623e-6,7.433291602593205e-5,Y113G7A.16
T16G1.2,17.452828046342916,6.933628602487523,1.7449307479388014,1.0330573878312345e-6,7.612157152047867e-5,T16G1.2
irg-3,113.34552162159981,3.1623103208128565,0.9410286730181073,1.128750039725435e-6,8.270018046738343e-5,F53E10.4
mek-1,222.2774404698308,-1.546441874066432,0.38683284119052846,1.1558823129634524e-6,8.420961822408882e-5,K08A8.1
F23C8.5,208.2556929506876,1.674247816520523,0.4412136909019145,1.2644616250239312e-6,9.160243064428985e-5,F23C8.5
bus-12,12.193896424411825,6.546837902798385,1.6530217285342081,1.3002696344493392e-6,9.367026221354317e-5,JC8.12
T16A1.4,113.46514956319558,-4.73261362971759,1.2217783529672324,1.4393275005110162e-6,1.0225157796781175e-4,T16A1.4
cdr-4,169.70777897069442,1.4511157292990147,0.3561140065232536,1.4431785335511236e-6,1.0225157796781175e-4,K01D12.11
C06H5.13,71.54088853279882,-6.681776285100632,1.7166635272502895,1.439937386773252e-6,1.0225157796781175e-4,C06H5.13
F02E11.2,514.2667216065641,-1.6487605804828538,0.4344172616995055,1.4524120152008348e-6,1.0234345866674734e-4,F02E11.2
egl-21,7045.353390094788,-1.2540876432652168,0.2909646935100678,1.4636712313276783e-6,1.025763072172305e-4,F01D4.4
bpnt-1,77.57031887373479,1.2543936663279283,0.2911974185529051,1.4770212531920665e-6,1.0295237329682e-4,ZK430.2
C28C12.4,54.88451712189909,3.319256076315486,0.9928832125513172,1.4994558315990634e-6,1.0395420940037593e-4,C28C12.4
dpy-4,38.9647404566947,7.329354495454327,1.9994165434566642,1.5080742517073952e-6,1.0399260682228268e-4,Y41E3.2
Y26G10.7,250.60872429844656,-3.9675357004866707,1.1043667579350005,1.581801411252474e-6,1.0842837657194167e-4,Y26G10.7
B0272.3,108.99883715051736,1.516254131951287,0.38274620320626196,1.5892177721672721e-6,1.0842837657194167e-4,B0272.3
cox-11,28.373712108066183,2.8311561698949452,0.8954358839546905,1.6753113097459657e-6,1.1370073336407488e-4,JC8.5
fbxa-72,33.64580795008098,4.0517229242348565,1.1283060144978099,1.7555027542138735e-6,1.1851941369417747e-4,F31F4.15
hrg-7,62.474960800236815,2.9170493157313477,0.9213161086423244,1.775460928893398e-6,1.186247081765822e-4,C15C8.3
pdi-2,5544.858142991656,1.8974650787117495,0.5535414117063632,1.7669359762434172e-6,1.186247081765822e-4,C07A12.4
cyp-35C1,135.39083917688023,3.2523085453678253,0.9951671897729013,1.793076828194057e-6,1.1918415309052766e-4,C06B3.3
nspc-14,321.52280309269196,2.1834078977948215,0.6837181620889533,1.8613920459993779e-6,1.230905150418563e-4,F42F12.7
F41C3.5,298.63760676092204,2.7494221621955006,0.8815544113908993,1.8786930023061414e-6,1.236007462486617e-4,F41C3.5
acn-1,81.41864743734541,3.6181192146841092,1.0656584822253519,1.8924365973265826e-6,1.2387294376916896e-4,C42D8.5
flp-21,1529.3095414080974,-1.1216969824742646,0.2561631183519188,1.9099091662819825e-6,1.2402591239513326e-4,C26F1.10
C27A7.9,7.653142568635727,-5.044842537005492,1.31719810850833,1.914009815171114e-6,1.2402591239513326e-4,C27A7.9
E02A10.4,2470.7943953721865,-1.4170320364233489,0.3511489976372687,2.0463505846434417e-6,1.319384539448859e-4,E02A10.4
T28B11.1,1486.780794161459,-1.6446333376865943,0.44505989928968764,2.190421871225246e-6,1.4052482601716195e-4,T28B11.1
hsp-12.6,52.27017719903915,-5.044393287720392,1.338177813729472,2.2425583949810496e-6,1.4315737872911205e-4,F38E11.2
ahcy-1,4425.047231599946,1.4859129615116018,0.37947162331033074,2.264208621339787e-6,1.4375611818090583e-4,K02F2.2
nlp-8,2052.52401050766,-1.0863412952843314,0.24857440113445514,2.2742340526486846e-06,1.4375611818090583e-4,D2005.2
trap-2,1754.5965573270691,1.5391838862114156,0.4018619692796693,2.3490692692621147e-6,1.4776218647382912e-4,T04G9.5
C06H5.14,48.30919127784319,-5.488624685929336,1.449781743618024,2.3903903600899915e-6,1.4963147423961378e-4,C06H5.14
rsp-6,421.17602912308257,1.2754453550589027,0.30590495049660826,2.427635101631997e-6,1.5050170497857981e-4,C33H5.12
tram-1,2020.6374222776485,1.6560434766367398,0.45345569699356475,2.426990599239341e-6,1.5050170497857981e-4,C24F3.1
K10G4.15,33.91188281008912,-5.364505253811982,1.4262642239632821,2.499809727725918e-6,1.5423467195706082e-4,K10G4.15
K02E10.4,13.307657937536675,6.579025951395934,1.7966905538092834,2.5286513298043518e-6,1.5527123284679578e-4,K02E10.4
nhr-88,617.0809426582179,-1.37014588133665,0.3389876035639544,2.5611919430740517e-6,1.5652402893810377e-4,K08A2.5
W06G6.9,77.59404307991032,-3.9774329703131075,1.1582303356239847,2.589845741429907e-6,1.5752858884782381e-4,W06G6.9
glb-27,71.90763090770271,-1.7745193765049327,0.511756190183441,2.639899780508671e-6,1.598192848340813e-4,W01C9.5
lpr-6,168.68256297775963,5.171747114601316,1.3989590017373192,2.814760665124384e-6,1.6960905970457444e-4,W04G3.1
ddx-17,2136.5688564365096,-1.2766710712773253,0.30910869731434715,2.848108469287116e-6,1.7082027307654585e-4,F58E10.3
cpt-5,34.27745443997357,3.5353730661296767,1.0945335812697685,2.935311694238013e-6,1.75235390264811e-4,F09F3.9
Y102A11A.5,46.47814946566719,7.243838079234119,2.185889299768321,2.9816352944730267e-6,1.7718058581672665e-4,Y102A11A.5
C07G3.10,14.285886242370504,-6.248259873634929,1.72250392679068,3.1253422852493863e-6,1.8486829710225155e-4,C07G3.10
nlp-14,1540.8870654074267,-1.6275282979477748,0.44946592218681025,3.1874545503490145e-6,1.868283019397752e-4,D1009.4
Y60C6A.2,41.035770322600335,-7.01791397754452,2.0673356381509707,3.1767761909457513e-6,1.868283019397752e-4,Y60C6A.2
Y39A1A.9,125.59333474192287,2.0957134063697462,0.6747817835699528,3.208112899435675e-6,1.871883069602852e-4,Y39A1A.9
C05C8.7,349.249329999544,1.8032520939237855,0.5345397819921481,3.2762408485630076e-6,1.8944899435973086e-4,C05C8.7
R07E3.6,13.800442340026322,6.572280023420327,1.8580939708874613,3.2716938810247097e-6,1.8944899435973086e-4,R07E3.6
T26G10.5,1078.2673478605766,-1.6363408507348645,0.4547839471826034,3.3101687616671974e-6,1.9055636688258265e-4,T26G10.5
mua-3,209.38242527207632,2.8113473104842135,0.9453670982678595,3.4458639446195067e-6,1.9748629140386016e-4,K08E5.3
cth-2,281.45312045329604,1.7555297061286526,0.5147377266372877,3.577740308355425e-6,2.041369967975363e-4,ZK1127.10
anmt-2,51.86771461204786,2.607828333115575,0.8862979130101958,3.6142966011380568e-6,2.0531433776068388e-4,F42A10.3
ndnf-1,158.10943687581585,-2.189718433411618,0.7256872836845086,3.6993118428216396e-6,2.0922204479467124e-4,Y54G2A.29
srt-43,14.32535236450791,-5.733530917829655,1.5977168298836033,3.8120737485762365e-6,2.1465803924843044e-4,F18E2.4
T05B4.12,1414.7618464089903,-3.7621266482820284,1.170108685971119,3.984094337322786e-6,2.224021492631053e-4,T05B4.12
F35E8.13,98.88637090424473,-5.403600773081226,1.5131380111637744,3.974015942413277e-6,2.224021492631053e-4,F35E8.13
F41E6.12,9.531698346739846,5.486626621241623,1.5411420861977871,4.097046454111642e-6,2.2772161218004148e-4,F41E6.12
C11H1.5,10.612402376937046,5.7229791414270705,1.611320768609507,4.14345855150366e-6,2.2931286704566393e-4,C11H1.5
epg-7,153.0891649133272,-1.458082526214796,0.38433608189154234,4.255031682454097e-6,2.3448133993694695e-4,T08A9.1
Y71H2AM.11,130.42559961441307,1.5796514107399489,0.4375402399707776,4.316677427969296e-6,2.3686619333474076e-4,Y71H2AM.11
nog-1,3236.8032013940365,-1.575548568211525,0.4378761337041819,4.6179706778308545e-6,2.512604721123581e-4,T07A9.9
C44C1.1,212.0650707056644,1.8323485834813955,0.564447177215552,4.601827212428533e-6,2.512604721123581e-4,C44C1.1
cyn-5,521.8075916264858,1.4059526262196802,0.36611709382530067,4.729215591752785e-6,2.562320800657654e-4,F31C3.1
F35E8.6,25.704661725728034,-5.120731923640866,1.4744980309156148,4.79185753310009e-6,2.585397610432036e-4,F35E8.6
clec-146,240.71477667531596,-1.6821477469522146,0.49198571762517607,5.006269908812293e-6,0.00026675971270303524,Y48E1B.9
efhd-1,135.31979857683504,-1.8000071067570262,0.5514626499630749,4.966113503692349e-6,0.00026675971270303524,Y48B6A.6
C01F1.3,29.870563333110095,2.589098591348415,0.9052860575247481,4.991084938764984e-6,0.00026675971270303524,C01F1.3
rpt-4,485.81307419416584,1.2102992217489874,0.2976499974073932,5.069202913324703e-6,2.6823557047256515e-4,F23F1.8
K12H4.7,168.26625638858184,2.4106146381222486,0.8400784158997561,5.075570313711198e-6,2.6823557047256515e-4,K12H4.7
col-46,10.959568854388221,6.333275275373921,1.881986937819272,5.126433461745309e-6,2.698177938334929e-4,Y18H1A.13
T03G6.1,20.19611769686456,4.908257566994715,1.4369238266253483,5.175679265883661e-6,2.7130237452670654e-4,T03G6.1
C54D2.2,699.198389107547,-1.4906247462517017,0.40428682636468916,5.321516619488731e-6,2.778176389000291e-4,C54D2.2
nlp-9,1142.5503813441428,-1.2496505195423087,0.31214666247071166,5.47239736263195e-6,2.8226625596455596e-4,E03D2.2
F58H1.7,501.89771425148655,-1.5455590059565494,0.42943049717374654,5.432069504446668e-6,2.8226625596455596e-4,F58H1.7
acbp-3,79.92394541274517,2.515399217535297,0.885949539170058,5.45970653106917e-6,2.8226625596455596e-4,F47B10.7
mcm-2,20.5180945225136,5.801635209528598,1.702695342157604,5.593562390540288e-6,2.873664821753666e-4,Y17G7B.5
C39E9.8,83.17667661478856,1.7936635648340469,0.554104860585616,5.630995039538537e-6,2.8814159140813265e-4,C39E9.8
H42K12.3,31.35192179265703,6.829434913522324,2.2169754516891875,6.03437851445638e-6,3.0756249384946647e-4,H42K12.3
T06G6.6,14.337347645170611,5.438907365982268,1.6103798862509384,6.164710704683119e-6,3.1296828557830244e-4,T06G6.6
cbd-1,33.42218944076537,6.087227496959774,1.8373258095666043,6.2580064936764886e-06,3.1645879896454246e-4,H02I12.1
acdh-10,245.1704149493958,1.6568293199728468,0.48895405340443,6.366117281101463e-6,3.206682903898569e-4,T08G2.3
T04C12.7,101.75742710176885,-2.1204040906564434,0.731028076565605,6.649260677950678e-6,3.3362730133141633e-4,T04C12.7
ugt-57,110.12881512552019,2.8030881578575344,1.0029509720533885,6.778859067020458e-6,3.3881158011328993e-4,F01E11.1
pdf-1,3371.9309364215515,-1.0139198168136463,0.24267123885006223,6.865091787072879e-6,3.410832414054862e-4,T07E3.6
fkh-7,1193.3589603748087,-1.699801094032662,0.5144644139807965,6.903662350277774e-6,3.410832414054862e-4,F26D12.1
F20A1.6,139.39685805393347,-1.9132757201880994,0.6276092871780162,6.887804121145042e-6,3.410832414054862e-4,F20A1.6
prdx-2,1452.1663146350538,1.1662537722632957,0.2890376707501449,6.996904807555542e-6,3.44370562952018e-4,F09E5.15
Y54G2A.57,15.510325675505449,-4.992599163211639,1.5147120712136934,7.035361442628886e-6,3.4494671407870524e-4,Y54G2A.57
R11D1.12,719.6486532641981,-2.1015993488121416,0.7268474465187208,7.169583438338949e-6,3.50196130444624e-4,R11D1.12
Y92H12A.2,222.94168556674327,-1.3734078986009326,0.3646529856207205,7.469939042254566e-6,3.6349005264102875e-4,Y92H12A.2
B0546.4,106.7265122916517,-1.482046479937881,0.4121258802821346,7.800459773266442e-6,3.781463487829729e-4,B0546.4
trap-4,1469.8905691724287,1.4902187942360563,0.41694668130404267,8.075738895565818e-6,3.900249178214278e-4,Y56A3A.21
T05E7.4,32.259337800974194,-1.7927394934248104,0.5728321890668816,8.277691345093192e-6,3.9828667871259966e-4,T05E7.4
pcp-2,55.711077396321855,2.9304885943380685,1.0671807738782972,8.705382002924685e-6,4.1730818188741195e-4,F23B2.12
rsp-4,145.53028735296834,1.512239326526868,0.4323272338311367,9.400411193587605e-6,4.474852805722598e-4,EEED8.7
W06G6.17,52.119780832643336,-3.8585837100773985,1.305717393534924,9.404304849560482e-6,4.474852805722598e-4,W06G6.17
D1086.2,11.63094467437088,-5.374759252165322,1.6930035289087793,9.512754159044265e-6,4.509814885326316e-4,D1086.2
F20E11.18,27.855981856714738,-4.502629008605635,1.456300683522272,9.700312408359468e-6,4.5818874910547746e-4,F20E11.18
R10D12.1,66.66763537317057,-2.048397906727894,0.7227803613662446,1.0036818328387546e-5,4.7235318373926063e-4,R10D12.1
dtmk-1,38.92337009221417,2.491723398075176,0.929025642602806,1.0073500203307241e-5,4.723555822605341e-4,R53.2
art-1,255.94867990917356,1.4611167695199763,0.4109702689464481,1.0138354636921343e-5,4.7367421392427797e-4,C15F1.6
pbs-3,226.05972956715706,1.2905482740475,0.34045493571007124,1.0409871631154716e-5,4.8255232182335065e-4,Y38A8.2
ins-17,1093.4214589615976,-1.2250757754643724,0.31654870039126015,1.0463786975313702e-5,4.8255232182335065e-4,F56F3.6
dex-1,19.380880698163157,3.996249200887282,1.3536471649059092,1.0478065150099898e-5,4.8255232182335065e-4,D1044.2
sqst-1,249.4980994727261,-1.337450586932516,0.3587817344915922,1.0426899123562224e-5,4.8255232182335065e-4,T12G3.1
C34F6.1,146.84211687830268,5.543264145010525,1.7782189800233457,1.051774478640591e-5,4.826559395754598e-4,C34F6.1
F49C5.11,20.591072654201845,3.135690865874356,1.14833264620045,1.0582303824590311e-5,4.838964816244399e-4,F49C5.11
vha-12,1324.4166888491263,1.0118071951591456,0.24841801837269914,1.0819529097125609e-5,4.929958576234442e-4,F20B6.2
sta-1,529.7010270690602,-1.27312033712851,0.33615441131035756,1.148702815559473e-5,5.21567704459134e-4,Y51H4A.17
gpa-3,242.09715172974833,-1.4572789423494878,0.4152166032658071,1.2177755390043479e-5,5.490634816594778e-4,E02C12.5
tsfm-1,81.12001255198795,1.3320778087074083,0.3606286663426965,1.2172592702941702e-5,5.490634816594778e-4,F55C5.5
dif-1,113.6177010817533,1.3387096738789706,0.36520728376789874,1.3057668288178863e-5,5.866851309270608e-4,F49E8.5
nspc-3,44.816485407606166,1.9684962484170023,0.7001778866283312,1.3470262432089728e-5,6.031216460479064e-4,C03G5.10
inx-12,682.3333574108943,1.2925534102240563,0.34769605294811784,1.3604698409962401e-5,6.049399517119488e-4,ZK770.3
sucl-2,74.93943011599835,1.5495919566542045,0.46489808171658575,1.3602348932258468e-5,6.049399517119488e-4,F23H11.3
F35E8.1,48.7366807472112,-6.265082357847452,2.2571060586868548,1.4082833016562856e-5,6.240485627098902e-4,F35E8.1
Y54G2A.45,14.275239963189888,5.488078583329139,1.853266153396001,1.4384458333820495e-5,6.352314733377236e-4,Y54G2A.45
dmd-7,735.5924901432606,-1.4002893429655414,0.3946125497074533,1.443725358738188e-5,6.353869795538886e-4,K08B12.2
F42A10.5,452.6294191333923,1.152911132015657,0.29815655537360697,1.4600495763253931e-5,6.403856900243519e-4,F42A10.5
clec-71,9.388924813749835,5.697113573165029,1.955255131519302,1.4902812852869941e-5,6.51429734704264e-4,Y46C8AL.4
C25G4.17,21.54363722915184,-4.858457325352564,1.6488354253620776,1.5070573458704823e-5,6.565373133445901e-4,C25G4.17
eif-1.A,1950.5127117336292,1.020278982062861,0.25605105882837675,1.5169242117409326e-5,6.586106973198426e-4,H06H21.3
spn-4,64.04932685267738,4.341814408434891,1.5094492890275668,1.540210562899771e-5,6.664770204225688e-4,ZC404.8
wrt-2,24.97483164671931,6.354466493150637,2.4127234009851453,1.5870725155005656e-5,6.844581969023342e-4,F52E4.6
srd-28,113.25913364645663,-3.766020528972813,1.3778204323730894,1.661348557724387e-5,7.117305532178062e-4,M01B2.2
nas-10,27.946205689270222,-3.8994242737998412,1.411482462098859,1.6598681711800633e-5,7.117305532178062e-4,K09C8.3
moag-4,116.73613394154329,1.3634412428341927,0.382828748415003,1.6758232743944002e-5,7.155543418316487e-4,Y37E3.4
C06H5.12,15.777993177827538,-4.960694646843315,1.7139607657958265,1.7047862603533536e-5,7.255187731767819e-4,C06H5.12
prk-1,336.176456450235,-1.2023707926850038,0.31898277608067743,1.7163996147218832e-5,7.256712469455306e-4,C06E8.3
ugt-44,148.12688565859185,2.9201708343701185,1.1428186319238878,1.7129463271960895e-5,7.256712469455306e-4,F01D4.2
sqt-2,32.75167147460484,6.082253606262118,2.2568978927279857,1.7753714044684116e-5,7.457138195641748e-4,C01B12.1
phat-5,12.716668671373574,-5.836549166561004,2.0988398494946283,1.7741308643248896e-5,7.457138195641748e-4,T05B4.11
T17H7.1,40.16307738922903,5.747416636548796,2.0545313401176166,1.79195670938488e-5,7.502364210233126e-4,T17H7.1
ptc-1,478.6041967265078,-1.1499058138563873,0.3016291191874148,1.8309516292683733e-5,7.64081594155847e-4,ZK675.1
W09G12.7,54.06986589957696,-2.9825758830245945,1.1746910123622238,1.8667712089948848e-5,7.765166045157754e-4,W09G12.7
ubc-1,869.1879097010049,-1.2330155798567186,0.33278310198491873,1.9007220226662044e-5,7.880968000733346e-4,C35B1.1
gly-11,20.37613749458227,2.0161812537797137,0.7532934332110877,1.908767390892118e-5,7.88896009793393e-4,Y75B8A.9
T04F8.8,28.550545120827735,1.8522052503167465,0.65879819790581,1.9533276736479134e-5,8.047335575619758e-4,T04F8.8
camt-1,285.08664083634505,-1.2289314343201168,0.33208678894772276,1.9707036192270517e-5,8.093064703800266e-4,T05C1.4
F57F4.2,1357.6091323874755,-4.493941446069486,1.6284572810568732,2.141336141069256e-5,8.765882393361288e-4,F57F4.2
act-5,1120.8832571304688,1.4500478166822321,0.4337329713496871,2.2476480229447344e-5,9.17196875185834e-4,T25C8.2
col-169,14.771677657857607,4.893593320835218,1.7780391377430969,2.2930667085153906e-5,9.327790285900934e-4,T10E10.5
F58H1.2,13.783705372592603,3.760265610933504,1.4377218089571548,2.31158129441578e-5,9.373534840091661e-4,F58H1.2
C27B7.9,437.34248685245734,-2.0978780589530297,0.8160125892892253,2.321437410330283e-5,9.383992290347649e-4,C27B7.9
C18B12.4,371.01946725777384,-1.2639975943440094,0.3510667120054421,2.4120112437813552e-5,9.71965155892518e-4,C18B12.4
ZC250.4,323.698033710406,2.0211010642165155,0.7762061044670877,2.4311336597498637e-5,9.766189577094858e-4,ZC250.4
egg-6,92.72050582036617,3.007560660260125,1.222505175282399,2.476281559582446e-5,9.885959972388743e-4,K07A12.2
Y11D7A.9,14.197596411028925,5.7426666956879036,2.210488110274103,2.475400831405235e-5,9.885959972388743e-4,Y11D7A.9
tomm-40,536.3467992827416,1.4147286042550975,0.41987806208303047,2.487486464785216e-5,9.90004258129795e-4,C18E9.6
K10D3.4,612.4859207257532,3.19547204159272,1.286124692375186,2.504096812123958e-5,9.905121098549609e-4,K10D3.4
hhat-1,8.97103831386138,5.69029071326068,2.1828766897290888,2.5041252253797382e-5,9.905121098549609e-4,ZC101.3
F01F1.14,55.78201390941058,-5.425929060560397,2.0372756729116936,2.5226251455402645e-5,9.947783257413367e-4,F01F1.14
lec-7,51.01459240991909,-1.4999906737260011,0.46597169088322354,2.591627099147045e-5,0.001017899427942483,R07B1.2
dct-17,49.23956490504975,3.029220001688884,1.2369477886400349,2.597044682381364e-5,0.001017899427942483,F35E12.7
F52A8.1,498.12465105078763,1.0873275877402864,0.2871102418073221,2.6068814724516247e-5,0.0010186586844625365,F52A8.1
C32F10.4,268.62894485836597,-1.7717091047756486,0.6300043561331478,2.6306850861559956e-5,0.0010248545071293524,C32F10.4
Y57E12AL.6,209.9753752042009,1.1688699228022301,0.31633031147264457,2.6420416587396457e-5,0.0010261785298026425,Y57E12AL.6
